AccidentDatetime,CaseNumber,ORI,HouseNumber,StreetPrefix,StreetPreType,StreetName,StreetType,StreetSuffix,XStreetPrefix,XStreetPreType,XStreetName,XStreetType,XStreetSuffix,UnitNumber,UnitType,DriverPedCondition,ChemicalTest,ContributingFactors
8/22/2023,2023-00055456,OK0140200,,W,,MAIN,ST,,N,,INTERSTATE,DR,,1,D - Driver,Apparently Normal,None Given,Traffic Condition
8/22/2023,2023-00055456,OK0140200,,W,,MAIN,ST,,N,,INTERSTATE,DR,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
8/22/2023,2023-00055457,OK0140200,,,,CLASSEN,BLVD,,E,,CEDAR LANE,RD,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
8/22/2023,2023-00055457,OK0140200,,,,CLASSEN,BLVD,,E,,CEDAR LANE,RD,,1,D - Driver,Apparently Normal,None Given,From Stop Sign
8/22/2023,2023-00055628,OK0140200,,N,,JONES,AVE,,W,,ROBINSON,ST,,1,D - Driver,Apparently Normal,None Given,Traffic Condition
8/22/2023,2023-00055628,OK0140200,,N,,JONES,AVE,,W,,ROBINSON,ST,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
8/22/2023,2023-00055641,OK0140200,,W,,ROBINSON,ST,,,,FAY,AVE,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
8/22/2023,2023-00055641,OK0140200,,W,,ROBINSON,ST,,,,FAY,AVE,,1,D - Driver,Apparently Normal,None Given,Traffic Condition
8/22/2023,2023-00055666,OK0140200,,,,JENKINS,AVE,,E,,BOYD,ST,,1,D - Driver,Illegal Drugs,Test Refused,Drug - DUI
8/22/2023,2023-00055666,OK0140200,,,,JENKINS,AVE,,E,,BOYD,ST,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
8/22/2023,2023-00055668,OK0140200,,,,I35 SB OFF RAMP 114 / I35 SB ON RAMP 114,,,,,,,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
8/22/2023,2023-00055668,OK0140200,,,,I35 SB OFF RAMP 114 / I35 SB ON RAMP 114,,,,,,,,1,D - Driver,Apparently Normal,None Given,For Stop Sign
8/22/2023,2023-00055674,OK0140200,,W,,BOYD,ST,,,,BUCHANAN,AVE,,1,D - Driver,Apparently Normal,None Given,Left
8/22/2023,2023-00055674,OK0140200,,W,,BOYD,ST,,,,BUCHANAN,AVE,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
8/23/2023,2023-00055747,OK0140200,,,,ALAMEDA,ST,,,,ANDOVER,DR,,2,D - Driver,Apparently Normal,None Given,Left of Center Other
8/23/2023,2023-00055747,OK0140200,,,,ALAMEDA,ST,,,,ANDOVER,DR,,1,D - Driver,Apparently Normal,None Given,Private Drive
8/23/2023,2023-00055773,OK0140200,,E,,LINDSEY,ST,,,,12TH,AVE,SE,1,D - Driver,Apparently Normal,None Given,From Signal Light
8/23/2023,2023-00055773,OK0140200,,E,,LINDSEY,ST,,,,12TH,AVE,SE,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
8/23/2023,2023-00055817,OK0140200,,,,E CEDAR LANE / CLASSEN,,,,,,,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
8/23/2023,2023-00055817,OK0140200,,,,E CEDAR LANE / CLASSEN,,,,,,,,3,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
8/23/2023,2023-00055817,OK0140200,,,,E CEDAR LANE / CLASSEN,,,,,,,,1,D - Driver,Apparently Normal,None Given,Inattention Other
8/23/2023,2023-00055882,OK0140200,,W,,BOYD,ST,,S,,UNIVERSITY,BLVD,,2,D - Driver,Apparently Normal,Not Applicable,No Improper Action by Driver
8/23/2023,2023-00055882,OK0140200,,W,,BOYD,ST,,S,,UNIVERSITY,BLVD,,1,D - Driver,Apparently Normal,None Given,To Vehicle in Intersection
8/23/2023,2023-00055888,OK0140200,,,,24TH,AVE,NE,,,ALAMEDA,ST,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
8/23/2023,2023-00055888,OK0140200,,,,24TH,AVE,NE,,,ALAMEDA,ST,,1,D - Driver,Apparently Normal,None Given,Private Drive
8/23/2023,2023-00055911,OK0140200,,,,12TH,AVE,NE,,,MORREN,DR,,2,D - Driver,Apparently Normal,None Given,Traffic Condition
8/23/2023,2023-00055911,OK0140200,,,,12TH,AVE,NE,,,MORREN,DR,,1,D - Driver,Unknown,None Given,Improper Act Other Unkn
8/23/2023,2023-00055911,OK0140200,,,,12TH,AVE,NE,,,MORREN,DR,,4,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
8/23/2023,2023-00055911,OK0140200,,,,12TH,AVE,NE,,,MORREN,DR,,3,D - Driver,Apparently Normal,None Given,Traffic Condition
8/23/2023,2023-00055933,OK0140200,,,,48TH,AVE,NE,E,,ROBINSON,ST,,1,D - Driver,Apparently Normal,None Given,From Stop Sign
8/23/2023,2023-00055933,OK0140200,,,,48TH,AVE,NE,E,,ROBINSON,ST,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
8/23/2023,2023-00055947,OK0140200,,E,,FRANKLIN,RD,,,,24TH,AVE,NE,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
8/23/2023,2023-00055947,OK0140200,,E,,FRANKLIN,RD,,,,24TH,AVE,NE,1,D - Driver,Apparently Normal,None Given,For Stop Sign
8/23/2023,2023-00055965,OK0140200,,W,,ROBINSON,ST,,,,RAMBLING OAKS,DR,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
8/23/2023,2023-00055965,OK0140200,,W,,ROBINSON,ST,,,,RAMBLING OAKS,DR,,1,D - Driver,Apparently Normal,None Given,Right
8/23/2023,2023-00056000,OK0140200,,,,CLASSEN,BLVD,,,,12TH,AVE,SE,2,D - Driver,Apparently Normal,Not Applicable,No Improper Action by Driver
8/23/2023,2023-00056000,OK0140200,,,,CLASSEN,BLVD,,,,12TH,AVE,SE,1,D - Driver,Apparently Normal,Not Applicable,Human Element
8/24/2023,2023-00056081,OK0140200,,E,,LINDSEY,ST,,,,12TH,AVE,SE,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
8/24/2023,2023-00056081,OK0140200,,E,,LINDSEY,ST,,,,12TH,AVE,SE,1,D - Driver,Apparently Normal,None Given,Improper Act Other Unkn
8/24/2023,2023-00056084,OK0140200,,,,STUBBEMAN,AVE,,,,RESEARCH PARK,BLVD,,1,D - Driver,Apparently Normal,None Given,Traffic Condition
8/24/2023,2023-00056084,OK0140200,,,,STUBBEMAN,AVE,,,,RESEARCH PARK,BLVD,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
8/24/2023,2023-00056091,OK0140200,,W,,MAIN,ST,,N,,BERRY,RD,,1,D - Driver,Apparently Normal,None Given,Marked Zone
8/24/2023,2023-00056091,OK0140200,,W,,MAIN,ST,,N,,BERRY,RD,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
8/24/2023,2023-00056101,OK0140200,,,,CLASSEN,BLVD,,,,12TH,AVE,SE,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
8/24/2023,2023-00056101,OK0140200,,,,CLASSEN,BLVD,,,,12TH,AVE,SE,1,D - Driver,Unknown,None Given,Improper Act Other Unkn
8/24/2023,2023-00056110,OK0140200,,,,STATE HWY 9,HWY,,,,156TH,AVE,SE,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
8/24/2023,2023-00056110,OK0140200,,,,STATE HWY 9,HWY,,,,156TH,AVE,SE,1,D - Driver,Dizzy/Faint,None Given,Private Drive
8/24/2023,2023-00056159,OK0140200,,E,,FRANKLIN,RD,,,,84TH,AVE,NE,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
8/24/2023,2023-00056159,OK0140200,,E,,FRANKLIN,RD,,,,84TH,AVE,NE,1,D - Driver,Apparently Normal,None Given,For Stop Sign
8/23/2023,2023-00056184,OK0140200,,,,12TH,AVE,NE,E,,MAIN,ST,,1,D - Driver,Apparently Normal,None Given,From Signal Light
8/23/2023,2023-00056184,OK0140200,,,,12TH,AVE,NE,E,,MAIN,ST,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
8/24/2023,2023-00056201,OK0140200,,,,PRIVATE PROPERTY / 601 12TH AVE NE,,,,,,,,1,D - Driver,Apparently Normal,None Given,Incident Report
8/24/2023,2023-00056201,OK0140200,,,,PRIVATE PROPERTY / 601 12TH AVE NE,,,,,,,,2,D - Driver,Apparently Normal,None Given,Incident Report
8/24/2023,2023-00056230,OK0140200,,E,,FRANKLIN,RD,,,,91ST,ST,NE,1,D - Driver,Unknown,None Given,Improper Act Other Unkn
8/24/2023,2023-00056230,OK0140200,,E,,FRANKLIN,RD,,,,91ST,ST,NE,2,D - Driver,Not Applicable,None Given,No Improper Action by Driver
8/25/2023,2023-00056379,OK0140200,,,,RHOADES,DR,,,,48TH,AVE,NW,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
8/25/2023,2023-00056379,OK0140200,,,,RHOADES,DR,,,,48TH,AVE,NW,1,D - Driver,Apparently Normal,None Given,Right
8/25/2023,2023-00056412,OK0140200,,,,CLASSEN / ANN BRANDEN,,,,,,,,1,D - Driver,Apparently Normal,None Given,Fail to Yield Other
8/25/2023,2023-00056412,OK0140200,,,,CLASSEN / ANN BRANDEN,,,,,,,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
8/24/2023,2023-00056426,OK0140200,,,,PRIVATE PROPERTY / 2200 CLASSEN BLVD,,,,,,,,1,C - Parked Car,Not Applicable,None Given,Incident Report
8/24/2023,2023-00056426,OK0140200,,,,PRIVATE PROPERTY / 2200 CLASSEN BLVD,,,,,,,,2,D - Driver,Unknown,None Given,Incident Report
8/25/2023,2023-00056434,OK0140200,,,,PRIVATE PROPERTY / W LINDSEY DR,,,,,,,,2,C - Parked Car,Apparently Normal,Not Applicable,No Improper Action by Driver
8/25/2023,2023-00056434,OK0140200,,,,PRIVATE PROPERTY / W LINDSEY DR,,,,,,,,1,D - Driver,Apparently Normal,None Given,Improper Backing
8/25/2023,2023-00056443,OK0140200,,,,PRIVATE PROPERTY / 3300 HEALTHPLEX,,,,,,,,1,D - Driver,Apparently Normal,None Given,Incident Report
8/25/2023,2023-00056443,OK0140200,,,,PRIVATE PROPERTY / 3300 HEALTHPLEX,,,,,,,,2,P - Pedestrian,Apparently Normal,Not Applicable,Incident Report
8/25/2023,2023-00056483,OK0140200,,,,PRIVATE PROPERTY / 1809 STUBBEMAN AVE,,,,,,,,1,D - Driver,Apparently Normal,None Given,Inattention Other
8/25/2023,2023-00056483,OK0140200,,,,PRIVATE PROPERTY / 1809 STUBBEMAN AVE,,,,,,,,2,C - Parked Car,Apparently Normal,None Given,Incident Report
8/26/2023,2023-00056655,OK0140200,,,,24TH,AVE,SE,E,,LINDSEY,ST,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
8/26/2023,2023-00056655,OK0140200,,,,24TH,AVE,SE,E,,LINDSEY,ST,,1,D - Driver,Unknown,None Given,Exceeding Legal Limit
8/26/2023,2023-00056664,OK0140200,,W,,LINDSEY,ST,,S,,BERRY,RD,,1,D - Driver,Apparently Normal,None Given,Left
8/26/2023,2023-00056664,OK0140200,,W,,LINDSEY,ST,,S,,BERRY,RD,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
8/26/2023,2023-00056751,OK0140200,,,,I35 SB OFF RAMP 108A / I35 SB,,,,,,,,1,D - Driver,Apparently Normal,None Given,On Curve/Turn
8/28/2023,2023-00057112,OK0140200,,W,,MAIN,ST,,,,24TH,AVE,NW,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
8/28/2023,2023-00057112,OK0140200,,W,,MAIN,ST,,,,24TH,AVE,NW,1,D - Driver,Apparently Normal,None Given,Other Distraction Inside
8/28/2023,2023-00057230,OK0140200,,W,,MAIN,ST,,,,24TH,AVE,NW,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
8/28/2023,2023-00057230,OK0140200,,W,,MAIN,ST,,,,24TH,AVE,NW,1,D - Driver,Apparently Normal,None Given,Private Drive
8/29/2023,2023-00057339,OK0140200,,W,,MAIN,ST,,N,,BERRY,RD,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
8/29/2023,2023-00057339,OK0140200,,W,,MAIN,ST,,N,,BERRY,RD,,3,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
8/29/2023,2023-00057339,OK0140200,,W,,MAIN,ST,,N,,BERRY,RD,,1,D - Driver,Apparently Normal,None Given,Other Distraction Inside
8/29/2023,2023-00057344,OK0140200,,,,VANESSA,DR,,,,CINDY,AVE,,2,D - Driver,Not Applicable,Not Applicable,No Improper Action by Driver
8/29/2023,2023-00057344,OK0140200,,,,VANESSA,DR,,,,CINDY,AVE,,1,D - Driver,Unknown,None Given,Improper Act Other Unkn
8/29/2023,2023-00057346,OK0140200,,,,CLASSEN,BLVD,,E,,DUFFY,ST,,1,D - Driver,Apparently Normal,None Given,Left
8/29/2023,2023-00057366,OK0140200,,,,12TH,AVE,SE,E,,BOYD,ST,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
8/29/2023,2023-00057366,OK0140200,,,,12TH,AVE,SE,E,,BOYD,ST,,1,D - Driver,Unknown,None Given,Inattention Other
8/29/2023,2023-00057428,OK0140200,,W,,STATE HWY 9,HWY,,S,,BERRY,RD,,1,D - Driver,Apparently Normal,None Given,Brakes
8/29/2023,2023-00057428,OK0140200,,W,,STATE HWY 9,HWY,,S,,BERRY,RD,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
8/29/2023,2023-00057475,OK0140200,,W,,ROCK CREEK,RD,,,,STUBBEMAN,AVE,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
8/29/2023,2023-00057475,OK0140200,,W,,ROCK CREEK,RD,,,,STUBBEMAN,AVE,,1,D - Driver,Apparently Normal,None Given,Traffic Condition
8/29/2023,2023-00057492,OK0140200,,E,,ROBINSON,ST,,,,12TH,AVE,NE,1,D - Driver,Apparently Normal,None Given,Fail to Yield Other
8/29/2023,2023-00057492,OK0140200,,E,,ROBINSON,ST,,,,12TH,AVE,NE,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
8/29/2023,2023-00057560,OK0140200,,W,,ROCK CREEK,RD,,N,,FLOOD,AVE,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
8/29/2023,2023-00057560,OK0140200,,W,,ROCK CREEK,RD,,N,,FLOOD,AVE,,1,D - Driver,Apparently Normal,None Given,From Signal Light
8/29/2023,2023-00057560,OK0140200,,W,,ROCK CREEK,RD,,N,,FLOOD,AVE,,3,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
8/30/2023,2023-00057593,OK0140200,,,,12TH,AVE,NE,,,ALAMEDA,ST,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
8/30/2023,2023-00057593,OK0140200,,,,12TH,AVE,NE,,,ALAMEDA,ST,,1,D - Driver,Apparently Normal,None Given,For Traffic Signal
8/30/2023,2023-00057624,OK0140200,,E,,STATE HWY 9,HWY,,,,JENKINS,AVE,,1,D - Driver,Apparently Normal,None Given,For Traffic Signal
8/30/2023,2023-00057624,OK0140200,,E,,STATE HWY 9,HWY,,,,JENKINS,AVE,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
8/30/2023,2023-00057658,OK0140200,,,,CLASSEN BLVD / SH9 EB EXIT RAMP,,,,,,,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
8/30/2023,2023-00057658,OK0140200,,,,CLASSEN BLVD / SH9 EB EXIT RAMP,,,,,,,,1,D - Driver,Apparently Normal,None Given,Inattention Other
8/30/2023,2023-00057675,OK0140200,,,,BEAUMONT,ST,,,,SUNRISE,ST,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
8/30/2023,2023-00057675,OK0140200,,,,BEAUMONT,ST,,,,SUNRISE,ST,,1,D - Driver,Apparently Normal,None Given,Improper Backing
8/30/2023,2023-00057692,OK0140200,,,,12TH AVE NE / SEQUOYAH,,,,,,,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
8/30/2023,2023-00057692,OK0140200,,,,12TH AVE NE / SEQUOYAH,,,,,,,,1,D - Driver,Apparently Normal,Test Refused,Inattention Other
8/30/2023,2023-00057716,OK0140200,,W,,LINN,ST,,S,,SANTA FE,AVE,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
8/30/2023,2023-00057716,OK0140200,,W,,LINN,ST,,S,,SANTA FE,AVE,,1,D - Driver,Apparently Normal,None Given,Turn About/U Turn
8/30/2023,2023-00057719,OK0140200,,,,CLASSEN,BLVD,,E,,BOYD,ST,,1,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
8/30/2023,2023-00057719,OK0140200,,,,CLASSEN,BLVD,,E,,BOYD,ST,,2,D - Driver,Apparently Normal,None Given,To Vehicle in Intersection
8/30/2023,2023-00057801,OK0140200,,W,,MAIN,ST,,,,36TH,AVE,NW,1,D - Driver,Apparently Normal,None Given,Fail to Yield Other
8/30/2023,2023-00057801,OK0140200,,W,,MAIN,ST,,,,36TH,AVE,NW,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
8/30/2023,2023-00057828,OK0140200,,,,24TH,AVE,SE,,,ANN BRANDEN,BLVD,,1,D - Driver,Apparently Normal,None Given,From Stop Sign
8/30/2023,2023-00057828,OK0140200,,,,24TH,AVE,SE,,,ANN BRANDEN,BLVD,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
8/31/2023,2023-00057939,OK0140200,,,,36TH,AVE,NW,W,,TECUMSEH,RD,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
8/31/2023,2023-00057939,OK0140200,,,,36TH,AVE,NW,W,,TECUMSEH,RD,,1,D - Driver,Apparently Normal,None Given,Other Distraction Inside
8/31/2023,2023-00057984,OK0140200,,W,,TIMBERDELL,RD,,,,JENKINS,AVE,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
8/31/2023,2023-00057984,OK0140200,,W,,TIMBERDELL,RD,,,,JENKINS,AVE,,1,D - Driver,Emotional,None Given,From Stop Sign
8/31/2023,2023-00057993,OK0140200,,E,,MAIN,ST,,N,,PORTER,AVE,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
8/31/2023,2023-00057993,OK0140200,,E,,MAIN,ST,,N,,PORTER,AVE,,1,D - Driver,Apparently Normal,None Given,Changed Lanes Unsafely
8/31/2023,2023-00058041,OK0140200,,W,,INDIAN HILLS,RD,,N,,INTERSTATE,DR,,2,D - Driver,Apparently Normal,None Given,Improper Act Other Unkn
8/31/2023,2023-00058041,OK0140200,,W,,INDIAN HILLS,RD,,N,,INTERSTATE,DR,,1,D - Driver,Apparently Normal,None Given,Improper Act Other Unkn
8/31/2023,2023-00058044,OK0140200,,W,,STATE HWY 9,HWY,,S,,BERRY,RD,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
8/31/2023,2023-00058044,OK0140200,,W,,STATE HWY 9,HWY,,S,,BERRY,RD,,1,D - Driver,Apparently Normal,None Given,Other Distraction Inside
8/31/2023,2023-00058047,OK0140200,,,,W IMHOFF / W STATE HWY 9,,,,,,,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
8/31/2023,2023-00058047,OK0140200,,,,W IMHOFF / W STATE HWY 9,,,,,,,,1,D - Driver,Apparently Normal,None Given,Inattention Other
8/31/2023,2023-00058079,OK0140200,,,,I 35 OFF RAMP 109 N / W MAIN ST,,,,,,,,2,D - Driver,Other,None Given,No Improper Action by Driver
8/31/2023,2023-00058079,OK0140200,,,,I 35 OFF RAMP 109 N / W MAIN ST,,,,,,,,1,D - Driver,Apparently Normal,None Given,Inattention Other
9/1/2023,2023-00058138,OK0140200,,W,,ROBINSON,ST,,,,INTERSTATE,DR,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
9/1/2023,2023-00058138,OK0140200,,W,,ROBINSON,ST,,,,INTERSTATE,DR,,1,D - Driver,Apparently Normal,None Given,Changed Lanes Unsafely
9/1/2023,2023-00058218,OK0140200,,N,,FLOOD,AVE,,W,,ACRES,ST,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
9/1/2023,2023-00058218,OK0140200,,N,,FLOOD,AVE,,W,,ACRES,ST,,1,D - Driver,Apparently Normal,None Given,For Traffic Signal
9/1/2023,2023-00058242,OK0140200,,,,S I35 HWY / I-35SBONRAMP112,,,,,,,,1,D - Driver,Apparently Normal,None Given,Improper Act Other Unkn
9/1/2023,2023-00058273,OK0140200,,,,CLASSEN,BLVD,,E,,IMHOFF,RD,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
9/1/2023,2023-00058273,OK0140200,,,,CLASSEN,BLVD,,E,,IMHOFF,RD,,1,D - Driver,Apparently Normal,None Given,Fail to Yield Other
9/1/2023,2023-00058277,OK0140200,,N,,FLOOD,AVE,,W,,DAWS,ST,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
9/1/2023,2023-00058277,OK0140200,,N,,FLOOD,AVE,,W,,DAWS,ST,,1,D - Driver,Apparently Normal,None Given,From Stop Sign
9/1/2023,2023-00058288,OK0140200,,W,,BOYD,ST,,,,ASP,AVE,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
9/1/2023,2023-00058288,OK0140200,,W,,BOYD,ST,,,,ASP,AVE,,1,D - Driver,Apparently Normal,None Given,Improper Backing
9/1/2023,2023-00058324,OK0140200,,W,,LINDSEY,ST,,S,,BERRY,RD,,1,D - Driver,Apparently Normal,None Given,Failed to Stop Other
9/1/2023,2023-00058324,OK0140200,,W,,LINDSEY,ST,,S,,BERRY,RD,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
9/1/2023,2023-00058346,OK0140200,,,,60TH,AVE,NW,W,,INDIAN HILLS,RD,,1,D - Driver,Apparently Normal,Blood,Left of Center Other
9/1/2023,2023-00058346,OK0140200,,,,60TH,AVE,NW,W,,INDIAN HILLS,RD,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
9/1/2023,2023-00058350,OK0140200,,,,CHAUTAUQUA,AVE,,W,,LINDSEY,ST,,1,D - Driver,Apparently Normal,None Given,Distraction from Outside the Vehicle
9/1/2023,2023-00058350,OK0140200,,,,CHAUTAUQUA,AVE,,W,,LINDSEY,ST,,3,D - Driver,Not Applicable,None Given,No Improper Action by Driver
9/1/2023,2023-00058350,OK0140200,,,,CHAUTAUQUA,AVE,,W,,LINDSEY,ST,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
8/31/2023,2023-00058445,OK0140200,1300,E,,LINDSEY,ST,,,,,,,1,D - Driver,Apparently Normal,None Given,Improper Backing
9/2/2023,2023-00058505,OK0140200,,E,,BOYD,ST,,,,CLASSEN,BLVD,,1,D - Driver,Apparently Normal,None Given,Improper Act Other Unkn
9/2/2023,2023-00058505,OK0140200,,E,,BOYD,ST,,,,CLASSEN,BLVD,,2,T - Train,Apparently Normal,None Given,No Improper Action by Driver
9/2/2023,2023-00058534,OK0140200,,E,,MAIN,ST,,N,,FINDLAY,AVE,,1,D - Driver,Apparently Normal,None Given,From Stop Sign
9/2/2023,2023-00058534,OK0140200,,E,,MAIN,ST,,N,,FINDLAY,AVE,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
9/2/2023,2023-00058546,OK0140200,,E,,FRANKLIN,RD,,,,24TH,AVE,NE,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
9/2/2023,2023-00058546,OK0140200,,E,,FRANKLIN,RD,,,,24TH,AVE,NE,1,D - Driver,Unknown,None Given,From Stop Sign
8/28/2023,2023-00058604,OK0140200,,W,,TECUMSEH,RD,,N,,FLOOD,AVE,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
8/28/2023,2023-00058604,OK0140200,,W,,TECUMSEH,RD,,N,,FLOOD,AVE,,1,D - Driver,Unknown,None Given,Changed Lanes Unsafely
9/3/2023,2023-00058733,OK0140200,,,,CLASSEN,BLVD,,,,TULSA,ST,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
9/3/2023,2023-00058733,OK0140200,,,,CLASSEN,BLVD,,,,TULSA,ST,,1,D - Driver,Apparently Normal,None Given,In Front of Oncoming Traffic
9/3/2023,2023-00058795,OK0140200,,E,,ROBINSON,ST,,,,36TH,AVE,NE,1,D - Driver,Apparently Normal,None Given,From Stop Sign
9/3/2023,2023-00058795,OK0140200,,E,,ROBINSON,ST,,,,36TH,AVE,NE,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
9/3/2023,2023-00058798,OK0140200,1000,N,,INTERSTATE,DR,,,,,,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
9/3/2023,2023-00058798,OK0140200,1000,N,,INTERSTATE,DR,,,,,,,1,D - Driver,Apparently Normal,None Given,From Stop Sign
9/4/2023,2023-00058974,OK0140200,,,,BOARDWALK,,,,,INTERSTATE,DR,,1,D - Driver,Apparently Normal,None Given,Other Distraction Inside
9/4/2023,2023-00058984,OK0140200,,W,,MAIN,ST,,,,24TH,AVE,NW,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
9/4/2023,2023-00058984,OK0140200,,W,,MAIN,ST,,,,24TH,AVE,NW,1,D - Driver,Apparently Normal,None Given,From Stop Sign
9/4/2023,2023-00059013,OK0140200,,,,PRIVATE PROPERTY / 2404 W BROOKS ST,,,,,,,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
9/4/2023,2023-00059013,OK0140200,,,,PRIVATE PROPERTY / 2404 W BROOKS ST,,,,,,,,1,D - Driver,Apparently Normal,Not Applicable,Improper Backing
9/4/2023,2023-00059062,OK0140200,,E,,STATE HWY 9,HWY,,,,12TH,AVE,SE,1,D - Driver,Apparently Normal,None Given,For Traffic Conditions
9/4/2023,2023-00059062,OK0140200,,E,,STATE HWY 9,HWY,,,,12TH,AVE,SE,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
9/4/2023,2023-00059063,OK0140200,,,,ALLENHURST,ST,,,,OAKHURST,AVE,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
9/4/2023,2023-00059063,OK0140200,,,,ALLENHURST,ST,,,,OAKHURST,AVE,,1,D - Driver,Apparently Normal,None Given,Improper Backing
9/5/2023,2023-00059191,OK0140200,,,,E SH9 HWY / TECHNOLOGY PL,,,,,,,,1,D - Driver,Illegal Drugs,Test Refused,Drug - DUI
9/5/2023,2023-00059221,OK0140200,,,,PRIVATE PROPERTY / 3680 W TECUMSEH RD,,,,,,,,1,D - Driver,Apparently Normal,None Given,Incident Report
9/5/2023,2023-00059227,OK0140200,,N,,WEBSTER,AVE,,W,,MAIN,ST,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
