AccidentDatetime,CaseNumber,ORI,HouseNumber,StreetPrefix,StreetPreType,StreetName,StreetType,StreetSuffix,XStreetPrefix,XStreetPreType,XStreetName,XStreetType,XStreetSuffix,UnitNumber,UnitType,DriverPedCondition,ChemicalTest,ContributingFactors
8/19/2022,2022-00050877,OK0140200,,,,CLASSEN,BLVD,,E,,DUFFY,ST,,1,D - Driver,Apparently Normal,None Given,To Vehicle on Right
8/19/2022,2022-00050877,OK0140200,,,,CLASSEN,BLVD,,E,,DUFFY,ST,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
8/19/2022,2022-00050933,OK0140200,,,,24TH,AVE,SW,W,,LINDSEY,ST,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
8/19/2022,2022-00050933,OK0140200,,,,24TH,AVE,SW,W,,LINDSEY,ST,,1,D - Driver,Apparently Normal,None Given,Changed Lanes Unsafely
8/19/2022,2022-00050937,OK0140200,,W,,MAIN,ST,,N,,PICKARD,AVE,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
8/19/2022,2022-00050937,OK0140200,,W,,MAIN,ST,,N,,PICKARD,AVE,,1,D - Driver,Apparently Normal,None Given,Other Distraction Inside
8/19/2022,2022-00050963,OK0140200,,N,,FLOOD,AVE,,W,,ROBINSON,ST,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
8/19/2022,2022-00050963,OK0140200,,N,,FLOOD,AVE,,W,,ROBINSON,ST,,1,D - Driver,Apparently Normal,None Given,From Signal Light
8/19/2022,2022-00050967,OK0140200,,N,,FLOOD,AVE,,,,DA VINCI,ST,,2,D - Driver,Apparently Normal,None Given,Unsafe Speed Other
8/19/2022,2022-00050967,OK0140200,,N,,FLOOD,AVE,,,,DA VINCI,ST,,1,D - Driver,Apparently Normal,None Given,Changed Lanes Unsafely
8/19/2022,2022-00051039,OK0140200,,,,12TH,AVE,NE,E,,ROCK CREEK,RD,,1,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
8/19/2022,2022-00051039,OK0140200,,,,12TH,AVE,NE,E,,ROCK CREEK,RD,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
8/20/2022,2022-00051045,OK0140200,,E,,ROBINSON,ST,,N,,PETERS,AVE,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
8/20/2022,2022-00051045,OK0140200,,E,,ROBINSON,ST,,N,,PETERS,AVE,,1,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
8/20/2022,2022-00051070,OK0140200,,,,CLASSEN,BLVD,,E,,CEDAR LANE,RD,,1,D - Driver,Drinking - Ability Impaired,Test Refused,Alcohol DUI/DWI
8/20/2022,2022-00051070,OK0140200,,,,CLASSEN,BLVD,,E,,CEDAR LANE,RD,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
8/20/2022,2022-00051159,OK0140200,,N,,UNIVERSITY,BLVD,,,,HIGHLAND,PKWY,,2,D - Driver,Apparently Normal,None Given,Improper Act Other Unkn
8/20/2022,2022-00051159,OK0140200,,N,,UNIVERSITY,BLVD,,,,HIGHLAND,PKWY,,1,D - Driver,Apparently Normal,None Given,Improper Act Other Unkn
8/20/2022,2022-00051192,OK0140200,,,,PRIVATE PROPERTY / 1436 24TH AVE NW,,,,,,,,1,D - Driver,Unknown,None Given,Improper Act Other Unkn
8/20/2022,2022-00051192,OK0140200,,,,PRIVATE PROPERTY / 1436 24TH AVE NW,,,,,,,,2,C - Parked Car,Not Applicable,None Given,No Improper Action by Driver
8/20/2022,2022-00051208,OK0140200,,E,,FRANKLIN,RD,,,,120TH,AVE,NE,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
8/20/2022,2022-00051208,OK0140200,,E,,FRANKLIN,RD,,,,120TH,AVE,NE,1,D - Driver,Apparently Normal,None Given,From Stop Sign
8/20/2022,2022-00051226,OK0140200,,,,OAKHURST,AVE,,,,WHITEOAK,CIR,,1,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
8/20/2022,2022-00051272,OK0140200,,W,,STATE HWY 9,HWY,,,,24TH,AVE,SW,1,D - Driver,Unknown,None Given,Improper Act Other Unkn
8/20/2022,2022-00051272,OK0140200,,W,,STATE HWY 9,HWY,,,,24TH,AVE,SW,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
8/20/2022,2022-00051277,OK0140200,,W,,RIDGE,RD,,,,FAY,AVE,,2,D - Driver,Not Applicable,None Given,No Improper Action by Driver
8/20/2022,2022-00051277,OK0140200,,W,,RIDGE,RD,,,,FAY,AVE,,1,D - Driver,Unknown,Not Applicable,Inattention Other
8/21/2022,2022-00051366,OK0140200,,N,,INTERSTATE,DR,,,,ROCK CREEK,TRL,,1,D - Driver,Apparently Normal,None Given,Rain or Wet Roadway
8/21/2022,2022-00051370,OK0140200,,,,24TH,AVE,NW,W,,ROBINSON,ST,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
8/21/2022,2022-00051370,OK0140200,,,,24TH,AVE,NW,W,,ROBINSON,ST,,1,D - Driver,Apparently Normal,None Given,Inattention Other
8/21/2022,2022-00051382,OK0140200,,E,,STATE HWY 9,HWY,,,,SH9 EB ON RAMP,RAMP,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
8/21/2022,2022-00051382,OK0140200,,E,,STATE HWY 9,HWY,,,,SH9 EB ON RAMP,RAMP,,1,D - Driver,Apparently Normal,None Given,Rain or Wet Roadway
8/21/2022,2022-00051386,OK0140200,,N,,PORTER,AVE,,E,,FRANKLIN,RD,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
8/21/2022,2022-00051386,OK0140200,,N,,PORTER,AVE,,E,,FRANKLIN,RD,,1,D - Driver,Apparently Normal,None Given,Private Drive
8/21/2022,2022-00051399,OK0140200,,N,,INTERSTATE,DR,,W,,ROBINSON,ST,,2,D - Driver,Apparently Normal,None Given,Improper Act Other Unkn
8/21/2022,2022-00051399,OK0140200,,N,,INTERSTATE,DR,,W,,ROBINSON,ST,,1,D - Driver,Apparently Normal,None Given,Human Element
8/21/2022,2022-00051404,OK0140200,,W,,LINDSEY,ST,,,,COLLEGE,AVE,,2,D - Driver,Apparently Normal,Not Applicable,No Improper Action by Driver
8/21/2022,2022-00051404,OK0140200,,W,,LINDSEY,ST,,,,COLLEGE,AVE,,1,D - Driver,Apparently Normal,Not Applicable,From Stop Sign
8/22/2022,2022-00051470,OK0140200,,,,JENKINS,AVE,,W,,IMHOFF,RD,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
8/22/2022,2022-00051470,OK0140200,,,,JENKINS,AVE,,W,,IMHOFF,RD,,1,A - Animal,Apparently Normal,Not Applicable,Incident Report
8/22/2022,2022-00051529,OK0140200,,E,,MAIN,ST,,N,,FINDLAY,AVE,,1,D - Driver,Apparently Normal,None Given,Distraction from Outside the Vehicle
8/22/2022,2022-00051529,OK0140200,,E,,MAIN,ST,,N,,FINDLAY,AVE,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
8/22/2022,2022-00051556,OK0140200,,,,CLASSEN,BLVD,,E,,CONSTITUTION,ST,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
8/22/2022,2022-00051556,OK0140200,,,,CLASSEN,BLVD,,E,,CONSTITUTION,ST,,1,D - Driver,Apparently Normal,None Given,Inattention Other
8/22/2022,2022-00051562,OK0140200,,W,,ROCK CREEK,RD,,,,48TH,AVE,NW,1,D - Driver,Unknown,None Given,Improper Act Other Unkn
8/22/2022,2022-00051590,OK0140200,,W,,LINDSEY,ST,,S,,FLOOD,AVE,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
8/22/2022,2022-00051590,OK0140200,,W,,LINDSEY,ST,,S,,FLOOD,AVE,,1,D - Driver,Apparently Normal,None Given,Traffic Condition
8/22/2022,2022-00051629,OK0140200,,E,,ROBINSON,ST,,N,,PORTER,AVE,,2,D - Driver,Unknown,None Given,No Improper Action by Driver
8/22/2022,2022-00051629,OK0140200,,E,,ROBINSON,ST,,N,,PORTER,AVE,,1,D - Driver,Apparently Normal,None Given,Human Element
8/22/2022,2022-00051640,OK0140200,,W,,STATE HWY 9,HWY,,W,,IMHOFF,RD,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
8/22/2022,2022-00051640,OK0140200,,W,,STATE HWY 9,HWY,,W,,IMHOFF,RD,,1,D - Driver,Apparently Normal,None Given,Inattention Other
8/27/2022,2022-00051647,OK0140200,,E,,ROBINSON,ST,,N,,PORTER,AVE,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
8/27/2022,2022-00051647,OK0140200,,E,,ROBINSON,ST,,N,,PORTER,AVE,,1,D - Driver,Apparently Normal,None Given,In Front of Oncoming Traffic
8/22/2022,2022-00051650,OK0140200,,W,,ROBINSON,ST,,,,BROOKDALE,DR,,1,D - Driver,Other,None Given,Incident Report
8/22/2022,2022-00051669,OK0140200,,E,,FRANKLIN,RD,,,,79TH,AVE,NE,1,D - Driver,Apparently Normal,None Given,Improper Act Other Unkn
8/22/2022,2022-00051669,OK0140200,,E,,FRANKLIN,RD,,,,79TH,AVE,NE,2,D - Driver,Apparently Normal,Not Applicable,Improper Act Other Unkn
8/23/2022,2022-00051782,OK0140200,,W,,MAIN,ST,,N,,UNIVERSITY,BLVD,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
8/23/2022,2022-00051782,OK0140200,,W,,MAIN,ST,,N,,UNIVERSITY,BLVD,,1,D - Driver,Apparently Normal,None Given,Changed Lanes Unsafely
8/23/2022,2022-00051783,OK0140200,,,,24TH,AVE,SW,W,,LINDSEY,ST,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
8/23/2022,2022-00051783,OK0140200,,,,24TH,AVE,SW,W,,LINDSEY,ST,,1,D - Driver,Apparently Normal,None Given,Inattention Other
8/23/2022,2022-00051859,OK0140200,,,,CLASSEN,BLVD,,,,LOIS,ST,,3,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
8/23/2022,2022-00051859,OK0140200,,,,CLASSEN,BLVD,,,,LOIS,ST,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
8/23/2022,2022-00051859,OK0140200,,,,CLASSEN,BLVD,,,,LOIS,ST,,1,D - Driver,Apparently Normal,None Given,Human Element
8/23/2022,2022-00051867,OK0140200,,W,,MAIN,ST,,,,ED NOBLE,PKWY,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
8/23/2022,2022-00051867,OK0140200,,W,,MAIN,ST,,,,ED NOBLE,PKWY,,1,D - Driver,Apparently Normal,None Given,Inattention Other
8/24/2022,2022-00052013,OK0140200,,N,,FINDLAY,AVE,,E,,MAIN,ST,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
8/24/2022,2022-00052013,OK0140200,,N,,FINDLAY,AVE,,E,,MAIN,ST,,1,D - Driver,Apparently Normal,None Given,From Stop Sign
8/24/2022,2022-00052103,OK0140200,,E,,LINDSEY,ST,,,,CLASSEN,BLVD,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
8/24/2022,2022-00052103,OK0140200,,E,,LINDSEY,ST,,,,CLASSEN,BLVD,,3,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
8/24/2022,2022-00052103,OK0140200,,E,,LINDSEY,ST,,,,CLASSEN,BLVD,,4,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
8/24/2022,2022-00052103,OK0140200,,E,,LINDSEY,ST,,,,CLASSEN,BLVD,,1,D - Driver,Apparently Normal,None Given,Other Distraction Inside
8/24/2022,2022-00052172,OK0140200,,W,,ROBINSON,ST,,,,WOODS,AVE,,1,D - Driver,Apparently Normal,None Given,Changed Lanes Unsafely
8/24/2022,2022-00052172,OK0140200,,W,,ROBINSON,ST,,,,WOODS,AVE,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
8/25/2022,2022-00052247,OK0140200,,W,,LINDSEY,ST,,S,,BERRY,RD,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
8/25/2022,2022-00052247,OK0140200,,W,,LINDSEY,ST,,S,,BERRY,RD,,1,D - Driver,Apparently Normal,None Given,Traffic Condition
8/25/2022,2022-00052248,OK0140200,,,,VICKSBURG,AVE,,,,ALAMEDA,ST,,1,D - Driver,Apparently Normal,None Given,To Pedestrian
8/25/2022,2022-00052248,OK0140200,,,,VICKSBURG,AVE,,,,ALAMEDA,ST,,2,P - Pedestrian,Apparently Normal,None Given,Pedestrian Action
8/25/2022,2022-00052378,OK0140200,,S,,PICKARD,AVE,,W,,LINDSEY,ST,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
8/25/2022,2022-00052378,OK0140200,,S,,PICKARD,AVE,,W,,LINDSEY,ST,,1,D - Driver,Apparently Normal,None Given,Traffic Condition
8/25/2022,2022-00052386,OK0140200,,E,,STATE HWY 9,HWY,,,,12TH,AVE,SE,1,D - Driver,Unknown,None Given,Improper Act Other Unkn
8/25/2022,2022-00052386,OK0140200,,E,,STATE HWY 9,HWY,,,,12TH,AVE,SE,2,D - Driver,Apparently Normal,None Given,Stopped in Traffic Lane
8/25/2022,2022-00052417,OK0140200,,,,60TH,AVE,SE,E,,STATE HWY 9,HWY,,1,D - Driver,Apparently Normal,None Given,Improper Act Other Unkn
8/26/2022,2022-00052513,OK0140200,,,,24TH,AVE,SW,W,,BROOKS,ST,,2,D - Driver,Apparently Normal,None Given,Stopped in Traffic Lane
8/26/2022,2022-00052513,OK0140200,,,,24TH,AVE,SW,W,,BROOKS,ST,,1,D - Driver,Apparently Normal,None Given,Human Element
8/26/2022,2022-00052549,OK0140200,,W,,FRANKLIN,RD,,,,48TH,AVE,NW,1,D - Driver,Apparently Normal,None Given,From Stop Sign
8/26/2022,2022-00052549,OK0140200,,W,,FRANKLIN,RD,,,,48TH,AVE,NW,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
8/26/2022,2022-00052571,OK0140200,,W,,GRAY,ST,,N,,SANTA FE,AVE,,1,D - Driver,Apparently Normal,None Given,Unsafe Speed Other
8/26/2022,2022-00052571,OK0140200,,W,,GRAY,ST,,N,,SANTA FE,AVE,,2,D - Driver,Apparently Normal,None Given,To Emergency Vehicles
8/27/2022,2022-00052588,OK0140200,,,,24TH AVE NW / LEGACY PARK,,,,,,,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
8/27/2022,2022-00052588,OK0140200,,,,24TH AVE NW / LEGACY PARK,,,,,,,,1,D - Driver,Unknown,None Given,Improper Act Other Unkn
8/27/2022,2022-00052599,OK0140200,,,,12TH,AVE,NE,E,,ROBINSON,ST,,1,D - Driver,Other,None Given,Improper Act Other Unkn
8/26/2022,2022-00052616,OK0140200,,E,,LINDSEY,ST,,,,12TH,AVE,SE,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
8/26/2022,2022-00052616,OK0140200,,E,,LINDSEY,ST,,,,12TH,AVE,SE,1,D - Driver,Not Applicable,None Given,Other Distraction Inside
8/26/2022,2022-00052638,OK0140200,,E,,ROBINSON,ST,,N,,PORTER,AVE,,1,D - Driver,Unknown,None Given,Improper Act Other Unkn
8/26/2022,2022-00052638,OK0140200,,E,,ROBINSON,ST,,N,,PORTER,AVE,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
8/26/2022,2022-00052675,OK0140200,,,,24TH,AVE,SE,,,ALAMEDA,ST,,1,D - Driver,Unknown,None Given,Improper Act Other Unkn
8/26/2022,2022-00052675,OK0140200,,,,24TH,AVE,SE,,,ALAMEDA,ST,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
8/27/2022,2022-00052678,OK0140200,,,,12TH,AVE,NE,,,ALAMEDA,ST,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
8/27/2022,2022-00052678,OK0140200,,,,12TH,AVE,NE,,,ALAMEDA,ST,,1,D - Driver,Apparently Normal,None Given,Private Drive
8/27/2022,2022-00052764,OK0140200,,S,,LAHOMA,AVE,,W,,BOYD,ST,,1,D - Driver,Unknown,None Given,Right
8/27/2022,2022-00052775,OK0140200,,N,,FINDLAY,AVE,,E,,MAIN,ST,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
8/27/2022,2022-00052775,OK0140200,,N,,FINDLAY,AVE,,E,,MAIN,ST,,1,D - Driver,Apparently Normal,None Given,For Stop Sign
8/27/2022,2022-00052807,OK0140200,,,,36TH,AVE,NW,W,,ROBINSON,ST,,2,D - Driver,Apparently Normal,None Given,Incident Report
8/27/2022,2022-00052807,OK0140200,,,,36TH,AVE,NW,W,,ROBINSON,ST,,1,D - Driver,Other,None Given,Incident Report
8/27/2022,2022-00052831,OK0140200,,,,PRIVATE PROPERTY / 3400 W MAIN STREET,,,,,,,,1,D - Driver,Apparently Normal,None Given,Incident Report
8/27/2022,2022-00052831,OK0140200,,,,PRIVATE PROPERTY / 3400 W MAIN STREET,,,,,,,,2,C - Parked Car,Not Applicable,None Given,Incident Report
8/27/2022,2022-00052841,OK0140200,,E,,STATE HWY 9,HWY,,,,12TH,AVE,SE,1,D - Driver,Unknown,None Given,Changed Lanes Unsafely
8/27/2022,2022-00052841,OK0140200,,E,,STATE HWY 9,HWY,,,,12TH,AVE,SE,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
8/27/2022,2022-00052864,OK0140200,,W,,LINDSEY,ST,,,,24TH,AVE,SW,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
8/27/2022,2022-00052864,OK0140200,,W,,LINDSEY,ST,,,,24TH,AVE,SW,1,D - Driver,Apparently Normal,None Given,Fail to Yield Other
8/27/2022,2022-00052870,OK0140200,,W,,ROBINSON,ST,,,,24TH,AVE,NW,2,D - Driver,Apparently Normal,None Given,Improper Act Other Unkn
8/27/2022,2022-00052870,OK0140200,,W,,ROBINSON,ST,,,,24TH,AVE,NW,1,D - Driver,Apparently Normal,None Given,Improper Act Other Unkn
8/27/2022,2022-00052883,OK0140200,,,,24TH,AVE,NW,W,,ROBINSON,ST,,1,D - Driver,Apparently Normal,None Given,Distraction from Outside the Vehicle
8/27/2022,2022-00052883,OK0140200,,,,24TH,AVE,NW,W,,ROBINSON,ST,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
8/28/2022,2022-00052982,OK0140200,,E,,BOYD,ST,,,,JAMI,DR,,1,D - Driver,Emotional,None Given,Inattention Other
8/28/2022,2022-00052985,OK0140200,,,,WHITE,ST,,,,ASP,AVE,,2,D - Driver,Apparently Normal,None Given,Distraction from Outside the Vehicle
8/28/2022,2022-00052985,OK0140200,,,,WHITE,ST,,,,ASP,AVE,,1,D - Driver,Apparently Normal,None Given,Improper Act Other Unkn
8/27/2022,2022-00053040,OK0140200,,W,,MAIN,ST,,,,26TH,AVE,SW,1,D - Driver,Unknown,None Given,For Traffic Signal
8/27/2022,2022-00053040,OK0140200,,W,,MAIN,ST,,,,26TH,AVE,SW,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
8/10/2022,2022-00053052,OK0140200,,W,,LINDSEY,ST,,,,24TH,AVE,SW,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
8/10/2022,2022-00053052,OK0140200,,W,,LINDSEY,ST,,,,24TH,AVE,SW,1,D - Driver,Apparently Normal,None Given,Human Element
8/28/2022,2022-00053056,OK0140200,,E,,LINDSEY,ST,,,,36TH,AVE,SE,1,D - Driver,Apparently Normal,None Given,Fail to Yield Other
8/28/2022,2022-00053056,OK0140200,,E,,LINDSEY,ST,,,,36TH,AVE,SE,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
8/28/2022,2022-00053070,OK0140200,,N,,JONES,AVE,,E,,HIMES,ST,,1,D - Driver,Unknown,None Given,Improper Act Other Unkn
8/28/2022,2022-00053070,OK0140200,,N,,JONES,AVE,,E,,HIMES,ST,,2,D - Driver,Apparently Normal,None Given,Improper Act Other Unkn
8/28/2022,2022-00053088,OK0140200,,E,,ROBINSON,ST,,N,,PORTER,AVE,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
8/28/2022,2022-00053088,OK0140200,,E,,ROBINSON,ST,,N,,PORTER,AVE,,1,D - Driver,Apparently Normal,None Given,Inattention Other
8/29/2022,2022-00053196,OK0140200,,,,ALAMEDA,ST,,,,TRIAD VILLAGE,DR,,1,D - Driver,Apparently Normal,None Given,For Traffic Signal
8/29/2022,2022-00053196,OK0140200,,,,ALAMEDA,ST,,,,TRIAD VILLAGE,DR,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
8/29/2022,2022-00053247,OK0140200,,W,,LINDSEY,ST,,S,,BERRY,RD,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
8/29/2022,2022-00053247,OK0140200,,W,,LINDSEY,ST,,S,,BERRY,RD,,1,D - Driver,Apparently Normal,None Given,Left
8/29/2022,2022-00053265,OK0140200,,E,,ROBINSON,ST,,N,,CRAWFORD,AVE,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
8/29/2022,2022-00053265,OK0140200,,E,,ROBINSON,ST,,N,,CRAWFORD,AVE,,1,D - Driver,Apparently Normal,None Given,Other Distraction Inside
8/29/2022,2022-00053280,OK0140200,,,,36TH,AVE,NW,,,HAVENBROOK,ST,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
8/29/2022,2022-00053280,OK0140200,,,,36TH,AVE,NW,,,HAVENBROOK,ST,,1,D - Driver,Apparently Normal,None Given,For Traffic Signal
8/29/2022,2022-00053295,OK0140200,,W,,BOYD,ST,,,,CHAUTAUQUA,AVE,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
8/29/2022,2022-00053295,OK0140200,,W,,BOYD,ST,,,,CHAUTAUQUA,AVE,,1,D - Driver,Apparently Normal,None Given,Inattention Other
8/29/2022,2022-00053307,OK0140200,,W,,TECUMSEH,RD,,N,,FLOOD,AVE,,1,D - Driver,Apparently Normal,None Given,Fail to Yield Other
8/29/2022,2022-00053307,OK0140200,,W,,TECUMSEH,RD,,N,,FLOOD,AVE,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
8/29/2022,2022-00053325,OK0140200,,W,,BOYD,ST,,S,,LAHOMA,AVE,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
8/29/2022,2022-00053325,OK0140200,,W,,BOYD,ST,,S,,LAHOMA,AVE,,1,D - Driver,Apparently Normal,None Given,Inattention Other
8/29/2022,2022-00053344,OK0140200,,,,INTERSTATE,DR,,,,JACKIE COOPER,CIR,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
8/29/2022,2022-00053344,OK0140200,,,,INTERSTATE,DR,,,,JACKIE COOPER,CIR,,1,D - Driver,Apparently Normal,None Given,Inattention Other
8/29/2022,2022-00053397,OK0140200,,N,,INTERSTATE,DR,,W,,ROBINSON,ST,,1,D - Driver,Drinking - Ability Impaired,Breath,Alcohol DUI/DWI
8/30/2022,2022-00053440,OK0140200,,,,60TH,AVE,NE,,,ROSE ROCK,HILL,,1,D - Driver,Apparently Normal,None Given,Improper Act Other Unkn
8/30/2022,2022-00053453,OK0140200,,E,,ROBINSON,ST,,N,,PORTER,AVE,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
8/30/2022,2022-00053453,OK0140200,,E,,ROBINSON,ST,,N,,PORTER,AVE,,1,D - Driver,Apparently Normal,None Given,Traffic Condition
8/30/2022,2022-00053489,OK0140200,,,,12TH,AVE,NE,,,ALAMEDA,ST,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
8/30/2022,2022-00053489,OK0140200,,,,12TH,AVE,NE,,,ALAMEDA,ST,,1,D - Driver,Apparently Normal,None Given,Changed Lanes Unsafely
8/30/2022,2022-00053530,OK0140200,,,,ED NOBLE,PKWY,,,,ED NOBLE,DR,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
8/30/2022,2022-00053530,OK0140200,,,,ED NOBLE,PKWY,,,,ED NOBLE,DR,,1,D - Driver,Apparently Normal,None Given,Private Drive
8/30/2022,2022-00053629,OK0140200,,E,,ROBINSON,ST,,,,SONOMA PARK,DR,,1,D - Driver,Drinking - Ability Impaired,Blood,Left
8/30/2022,2022-00053629,OK0140200,,E,,ROBINSON,ST,,,,SONOMA PARK,DR,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
8/31/2022,2022-00053758,OK0140200,,,,PRIVATE PROPERTY / 1809 STUBBEMAN AVE,,,,,,,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
8/31/2022,2022-00053758,OK0140200,,,,PRIVATE PROPERTY / 1809 STUBBEMAN AVE,,,,,,,,1,D - Driver,Apparently Normal,None Given,From Stop Sign
8/31/2022,2022-00053807,OK0140200,,,,ALAMEDA,ST,,,,24TH,AVE,SE,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
8/31/2022,2022-00053807,OK0140200,,,,ALAMEDA,ST,,,,24TH,AVE,SE,1,D - Driver,Unknown,None Given,Changed Lanes Unsafely
8/31/2022,2022-00053816,OK0140200,,E,,LINDSEY,ST,,,,OAKHURST,AVE,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
8/31/2022,2022-00053816,OK0140200,,E,,LINDSEY,ST,,,,OAKHURST,AVE,,1,D - Driver,Apparently Normal,None Given,Human Element
8/31/2022,2022-00053820,OK0140200,,,,36TH,AVE,SW,,,WESTERN VIEW,DR,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
8/31/2022,2022-00053820,OK0140200,,,,36TH,AVE,SW,,,WESTERN VIEW,DR,,1,D - Driver,Apparently Normal,None Given,Fail to Yield Other
8/31/2022,2022-00053834,OK0140200,,E,,ROBINSON,ST,,,,KENWOOD,DR,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
8/31/2022,2022-00053834,OK0140200,,E,,ROBINSON,ST,,,,KENWOOD,DR,,1,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
8/31/2022,2022-00053836,OK0140200,,W,,TECUMSEH,RD,,N,,FLOOD,AVE,,1,D - Driver,Sleepy,None Given,Inattention Other
8/31/2022,2022-00053847,OK0140200,,W,,LINDSEY,ST,,S,,FLOOD,AVE,,3,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
8/31/2022,2022-00053847,OK0140200,,W,,LINDSEY,ST,,S,,FLOOD,AVE,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
8/31/2022,2022-00053847,OK0140200,,W,,LINDSEY,ST,,S,,FLOOD,AVE,,1,D - Driver,Apparently Normal,None Given,Inattention Other
8/31/2022,2022-00053875,OK0140200,,,,ALAMEDA,ST,,,,TRIAD VILLAGE,DR,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
8/31/2022,2022-00053875,OK0140200,,,,ALAMEDA,ST,,,,TRIAD VILLAGE,DR,,1,D - Driver,Apparently Normal,None Given,Other Distraction Inside
